fsc_adj,chl_adj,pe_adj
"-30675.166666666664",-19151.083333333332,-43524.666666666664
"-18553.166666666664",-21604.083333333332,-43833.666666666664
"-24003.166666666664",-21439.083333333332,-39092.666666666664
"-22382.166666666664",-17386.083333333332,-41972.666666666664
"-34371.166666666664",-14095.083333333332,-39940.666666666664
10380.833333333336,-11674.083333333332,-30708.666666666664
"-32046.166666666664",-21018.083333333332,-41950.666666666664
"-34819.166666666664",-15663.083333333332,-43049.666666666664
"-32195.166666666664",-17311.083333333332,-38366.666666666664
"-33529.166666666664",-23156.083333333332,-40436.666666666664
"-30142.166666666664",-18383.083333333332,-39908.666666666664
"-35310.166666666664",-18751.083333333332,-40484.666666666664
"-35886.166666666664",-19962.083333333332,-38868.666666666664
"-37593.166666666664",-24383.083333333332,-39748.666666666664
972.8333333333358,10517.916666666668,-36334.666666666664
"-33379.166666666664",-11807.083333333332,-38446.666666666664
"-26291.166666666664",-22356.083333333332,-40446.666666666664
"-2505.1666666666642",14123.916666666668,-40830.666666666664
"-4446.166666666664",3819.916666666668,-39902.666666666664
"-32457.166666666664",-17444.083333333332,-40830.666666666664
"-32131.166666666664",-16106.083333333332,-41913.666666666664
"-33033.166666666664",-24255.083333333332,-41609.666666666664
"-31763.166666666664",-20570.083333333332,-42180.666666666664
"-16894.166666666664",-10916.083333333332,-39577.666666666664
"-32195.166666666664",-13658.083333333332,-42270.666666666664
"-43491.166666666664",-13764.083333333332,-43497.666666666664
"-33187.166666666664",-15551.083333333332,-42276.666666666664
"-6254.166666666664",10000.916666666668,-38649.666666666664
"-34009.166666666664",-17471.083333333332,-41316.666666666664
"-9038.166666666664",-244.08333333333212,-42948.666666666664
"-25145.166666666664",-15167.083333333332,-39156.666666666664
"-33342.166666666664",-24004.083333333332,-40233.666666666664
"-21091.166666666664",-21556.083333333332,-41326.666666666664
"-31950.166666666664",-15716.083333333332,-42164.666666666664
"-33961.166666666664",-15860.083333333332,-38921.666666666664
"-6675.166666666664",1323.9166666666679,-41566.666666666664
"-34249.166666666664",-16090.083333333332,-39721.666666666664
"-26382.166666666664",-15812.083333333332,-41342.666666666664
"-29385.166666666664",-19711.083333333332,-40980.666666666664
"-34750.166666666664",-14815.083333333332,-42100.666666666664
"-30830.166666666664",-14628.083333333332,-39129.666666666664
"-5054.166666666664",6133.916666666668,-39732.666666666664
"-1902.1666666666642",11781.916666666668,-41406.666666666664
"-20014.166666666664",-22420.083333333332,-39188.666666666664
"-25150.166666666664",-21828.083333333332,-41764.666666666664
"-24670.166666666664",-22868.083333333332,-40286.666666666664
"-36894.166666666664",-17226.083333333332,-37028.666666666664
"-36286.166666666664",-20031.083333333332,-36180.666666666664
"-31427.166666666664",-21956.083333333332,-41657.666666666664
"-35603.166666666664",-18772.083333333332,-42772.666666666664
"-34238.166666666664",-17679.083333333332,-39956.666666666664
"-33262.166666666664",-16042.083333333332,-37870.666666666664
"-25374.166666666664",-16212.083333333332,-39321.666666666664
"-10489.166666666664",-2516.083333333332,-41198.666666666664
"-39102.166666666664",-16287.083333333332,-41897.666666666664
"-30345.166666666664",-19343.083333333332,-42761.666666666664
"-35827.166666666664",-16196.083333333332,-40926.666666666664
"-2361.1666666666642",10939.916666666668,-41673.666666666664
"-37182.166666666664",-20810.083333333332,-41076.666666666664
"-37363.166666666664",-17514.083333333332,-41374.666666666664
"-32105.166666666664",-18639.083333333332,-42852.666666666664
"-24057.166666666664",-21162.083333333332,-40750.666666666664
"-34211.166666666664",-20762.083333333332,-40644.666666666664
"-2627.1666666666642",10347.916666666668,-41038.666666666664
"-41646.166666666664",-18650.083333333332,-42788.666666666664
"-35075.166666666664",-23695.083333333332,-38638.666666666664
"-35033.166666666664",-17071.083333333332,-40996.666666666664
"-34377.166666666664",-18922.083333333332,-43310.666666666664
"-5545.166666666664",5216.916666666668,-40260.666666666664
9942.833333333336,-13631.083333333332,-33865.666666666664
"-33726.166666666664",-19172.083333333332,-40014.666666666664
"-20921.166666666664",-19183.083333333332,-41305.666666666664
"-37091.166666666664",-18916.083333333332,-41886.666666666664
"-37561.166666666664",-16282.083333333332,-40292.666666666664
"-33161.166666666664",-18836.083333333332,-40105.666666666664
"-7961.166666666664",1872.9166666666679,-40926.666666666664
"-4942.166666666664",6315.916666666668,-39593.666666666664
"-27369.166666666664",-20660.083333333332,-40057.666666666664
"-20158.166666666664",-20159.083333333332,-40388.666666666664
"-12809.166666666664",-15807.083333333332,-37716.666666666664
"-39822.166666666664",-19236.083333333332,-43497.666666666664
"-21539.166666666664",-14852.083333333332,-40025.666666666664
"-37433.166666666664",-19178.083333333332,-43566.666666666664
"-37033.166666666664",-21706.083333333332,-40798.666666666664
"-29710.166666666664",-23690.083333333332,-42185.666666666664
"-33689.166666666664",-21535.083333333332,-41060.666666666664
"-33129.166666666664",-15290.083333333332,-42350.666666666664
"-34137.166666666664",-17940.083333333332,-41758.666666666664
"-25011.166666666664",-20628.083333333332,-40948.666666666664
"-37075.166666666664",-18319.083333333332,-42740.666666666664
"-31193.166666666664",-17396.083333333332,-43582.666666666664
182.83333333333576,10085.916666666668,-36414.666666666664
"-39673.166666666664",-14175.083333333332,-41204.666666666664
"-41059.166666666664",-13711.083333333332,-41049.666666666664
"-30259.166666666664",-20127.083333333332,-40889.666666666664
7169.833333333336,20827.916666666668,-40617.666666666664
"-34329.166666666664",-17114.083333333332,-39993.666666666664
"-34846.166666666664",-19167.083333333332,-40041.666666666664
"-31614.166666666664",-20532.083333333332,-40804.666666666664
"-37081.166666666664",-17999.083333333332,-44126.666666666664
"-42606.166666666664",-22772.083333333332,-40782.666666666664
"-30985.166666666664",-20474.083333333332,-41188.666666666664
"-3262.1666666666642",4080.916666666668,-44217.666666666664
"-37235.166666666664",-24244.083333333332,-39513.666666666664
"-36921.166666666664",-23588.083333333332,-40681.666666666664
10876.833333333336,33216.91666666667,-28702.666666666664
"-28798.166666666664",-20746.083333333332,-39790.666666666664
"-29123.166666666664",-18986.083333333332,-43284.666666666664
"-27491.166666666664",-16708.083333333332,-39444.666666666664
"-4163.166666666664",4197.916666666668,-41817.666666666664
"-2681.1666666666642",3589.916666666668,-39732.666666666664
"-36745.166666666664",-21620.083333333332,-38286.666666666664
"-26286.166666666664",-18170.083333333332,-43022.666666666664
"-19646.166666666664",-18452.083333333332,-40505.666666666664
"-35102.166666666664",-20703.083333333332,-39774.666666666664
316.83333333333576,14128.916666666668,-38452.666666666664
"-27214.166666666664",-19551.083333333332,-39865.666666666664
"-27859.166666666664",-15178.083333333332,-39977.666666666664
"-33166.166666666664",-17700.083333333332,-44217.666666666664
"-8430.166666666664",-1743.0833333333321,-40153.666666666664
"-33443.166666666664",-21690.083333333332,-40836.666666666664
"-36878.166666666664",-18767.083333333332,-41849.666666666664
"-31267.166666666664",-19311.083333333332,-39860.666666666664
"-89.16666666666424",14501.916666666668,-41652.666666666664
"-33747.166666666664",-20463.083333333332,-41225.666666666664
"-29646.166666666664",-19604.083333333332,-43134.666666666664
"-34649.166666666664",-18458.083333333332,-41390.666666666664
"-34654.166666666664",-20639.083333333332,-40009.666666666664
"-37470.166666666664",-17450.083333333332,-40974.666666666664
"-41331.166666666664",-22394.083333333332,-40878.666666666664
"-27491.166666666664",-22095.083333333332,-41012.666666666664
"-25897.166666666664",-21007.083333333332,-41502.666666666664
"-30643.166666666664",-19146.083333333332,-41609.666666666664
"-26761.166666666664",-17983.083333333332,-41550.666666666664
"-4249.166666666664",6523.916666666668,-39348.666666666664
"-15209.166666666664",-22218.083333333332,-40574.666666666664
"-33091.166666666664",-18655.083333333332,-41950.666666666664
1446.8333333333358,14699.916666666668,-41049.666666666664
"-33198.166666666664",-20906.083333333332,-38292.666666666664
"-34403.166666666664",-21316.083333333332,-43406.666666666664
"-23790.166666666664",-22762.083333333332,-40953.666666666664
"-21475.166666666664",-20020.083333333332,-42041.666666666664
"-35038.166666666664",-17930.083333333332,-42004.666666666664
"-32035.166666666664",-21727.083333333332,-41092.666666666664
"-40889.166666666664",-17039.083333333332,-42217.666666666664
"-31779.166666666664",-19631.083333333332,-42404.666666666664
"-25086.166666666664",-20468.083333333332,-40697.666666666664
"-36147.166666666664",-22543.083333333332,-38009.666666666664
"-23523.166666666664",-15727.083333333332,-40558.666666666664
"-3705.1666666666642",5200.916666666668,-40532.666666666664
"-33550.166666666664",-18378.083333333332,-42457.666666666664
"-39758.166666666664",-23204.083333333332,-42809.666666666664
"-35406.166666666664",-16495.083333333332,-41214.666666666664
"-35507.166666666664",-19199.083333333332,-41140.666666666664
"-31134.166666666664",-21284.083333333332,-38718.666666666664
"-19283.166666666664",2101.916666666668,-42660.666666666664
"-30473.166666666664",-21684.083333333332,-40276.666666666664
"-32281.166666666664",-20351.083333333332,-41540.666666666664
"-28425.166666666664",-17919.083333333332,-40793.666666666664
"-33273.166666666664",-23391.083333333332,-40953.666666666664
"-33081.166666666664",-15876.083333333332,-40601.666666666664
"-8622.166666666664",688.9166666666679,-41956.666666666664
"-32185.166666666664",-19519.083333333332,-41097.666666666664
"-37043.166666666664",-13919.083333333332,-42430.666666666664
"-659.1666666666642",9568.916666666668,-38089.666666666664
"-36419.166666666664",-18735.083333333332,-42041.666666666664
"-3689.1666666666642",6864.916666666668,-41870.666666666664
"-24889.166666666664",-19663.083333333332,-39156.666666666664
"-31022.166666666664",-18506.083333333332,-43113.666666666664
"-11470.166666666664",-19151.083333333332,-38836.666666666664
"-33742.166666666664",-24612.083333333332,-40126.666666666664
"-483.16666666666424",5829.916666666668,-37316.666666666664
"-9321.166666666664",1963.9166666666679,-39449.666666666664
"-38185.166666666664",-18335.083333333332,-41241.666666666664
"-29465.166666666664",-22810.083333333332,-42494.666666666664
"-39017.166666666664",-17572.083333333332,-41646.666666666664
"-27198.166666666664",-20820.083333333332,-42601.666666666664
"-3619.1666666666642",12021.916666666668,-39641.666666666664
"-32323.166666666664",-20916.083333333332,-41620.666666666664
"-27139.166666666664",-13748.083333333332,-40926.666666666664
"-29950.166666666664",-17380.083333333332,-40894.666666666664
"-34035.166666666664",-21354.083333333332,-40990.666666666664
"-33667.166666666664",-17727.083333333332,-38617.666666666664
"-30985.166666666664",-16250.083333333332,-40809.666666666664
"-25283.166666666664",-21492.083333333332,-39108.666666666664
"-35833.166666666664",-18996.083333333332,-39838.666666666664
"-33699.166666666664",-23866.083333333332,-40713.666666666664
934.8333333333358,22747.916666666668,-36542.666666666664
"-37267.166666666664",-21370.083333333332,-40265.666666666664
"-32707.166666666664",-22458.083333333332,-40062.666666666664
"-38857.166666666664",-21039.083333333332,-40398.666666666664
"-31955.166666666664",-19535.083333333332,-40830.666666666664
"-38750.166666666664",-19444.083333333332,-40969.666666666664
"-32585.166666666664",-18383.083333333332,-43252.666666666664
"-36809.166666666664",-22394.083333333332,-40105.666666666664
"-29486.166666666664",-20954.083333333332,-43278.666666666664
"-39998.166666666664",-19524.083333333332,-40564.666666666664
"-5161.166666666664",12523.916666666668,-33428.666666666664
"-3875.1666666666642",8021.916666666668,-39390.666666666664
"-22393.166666666664",-17151.083333333332,-39844.666666666664
"-35070.166666666664",-17156.083333333332,-37774.666666666664
"-37395.166666666664",-21567.083333333332,-38286.666666666664
"-34099.166666666664",-22292.083333333332,-40425.666666666664
3398.8333333333358,17040.916666666668,-33822.666666666664
"-31011.166666666664",-21658.083333333332,-37033.666666666664
"-10137.166666666664",123.91666666666788,-41028.666666666664
"-6937.166666666664",-17876.083333333332,-40484.666666666664
"-35038.166666666664",-20831.083333333332,-43284.666666666664
"-36691.166666666664",-19300.083333333332,-44217.666666666664
"-37966.166666666664",-22874.083333333332,-40313.666666666664
"-41566.166666666664",-20074.083333333332,-41924.666666666664
"-32025.166666666664",-21610.083333333332,-42233.666666666664
"-24793.166666666664",-22058.083333333332,-37929.666666666664
"-28238.166666666664",-19135.083333333332,-40905.666666666664
"-25886.166666666664",-19583.083333333332,-41246.666666666664
"-33262.166666666664",-15748.083333333332,-41086.666666666664
"-13150.166666666664",-19007.083333333332,-40937.666666666664
"-24755.166666666664",-17327.083333333332,-42222.666666666664
"-32414.166666666664",-18020.083333333332,-39694.666666666664
